,micro/precision,micro/recall,micro/f1,macro/precision,macro/recall,macro/f1,epoch,losses
42,0.7647058823529411,0.09027777777777778,0.16149068322981366,0.05761316872427984,0.024623524623524625,0.033532253481102586,0,0.23135142090153984
43,0.76,0.1484375,0.2483660130718954,0.058793058793058794,0.036062378167641324,0.044668911335578,0,0.21333192762790243
44,0.75,0.26666666666666666,0.3934426229508197,0.09996793330126665,0.05873707507694436,0.06726310726310727,0,0.2087941184830406
45,0.6111111111111112,0.16417910447761194,0.25882352941176473,0.04526748971193416,0.03561253561253561,0.039695197589934436,0,0.23212644296640952
46,0.5510204081632653,0.18243243243243243,0.27411167512690354,0.061433172302737524,0.04983755685510071,0.05063455063455064,0,0.25527127694863067
47,0.5666666666666667,0.13821138211382114,0.22222222222222224,0.04197530864197531,0.034904601571268234,0.037771104437771104,0,0.22140565326748132
48,0.68,0.11643835616438356,0.19883040935672514,0.054713804713804715,0.0340958605664488,0.041997354497354505,0,0.25874005793488647
49,0.7058823529411765,0.09090909090909091,0.1610738255033557,0.0712962962962963,0.023824994585228503,0.035307449156080396,0,0.21932174216670314
50,0.9411764705882353,0.128,0.22535211267605637,0.09259259259259259,0.03239398819108964,0.047288359788359796,0,0.2147045432691058
51,0.782608695652174,0.14285714285714285,0.24161073825503354,0.059376837154614934,0.03426421073479897,0.043368154479265585,0,0.20946273122067188
52,0.8,0.1791044776119403,0.29268292682926833,0.07932263814616755,0.03611788381903325,0.048037308906874125,0,0.21346215090012485
53,0.7586206896551724,0.1864406779661017,0.29931972789115646,0.05519244734931009,0.048559670781893,0.05157750342935527,0,0.19739074284135547
54,0.7352941176470589,0.18382352941176472,0.2941176470588236,0.09452495974235103,0.04925276153346329,0.05407316183178252,0,0.23283061449794315
55,0.625,0.1865671641791045,0.2873563218390805,0.08306878306878307,0.05140358612580836,0.05378421900161031,0,0.24063360343487977
56,0.5476190476190477,0.17692307692307693,0.2674418604651163,0.03835978835978836,0.045855379188712526,0.041572184429327294,0,0.2288016685413082
57,0.71875,0.17164179104477612,0.27710843373493976,0.05286195286195286,0.039410119501652685,0.04421739747410244,0,0.22435404700746428
58,0.7619047619047619,0.12903225806451613,0.22068965517241376,0.05448717948717949,0.03378817413905133,0.04156602254428341,0,0.21604972386575624
59,0.8181818181818182,0.14754098360655737,0.24999999999999997,0.09793447293447294,0.04207084068195179,0.05475906013540422,0,0.20465219569179524
60,0.7333333333333333,0.08461538461538462,0.15172413793103448,0.08333333333333333,0.021212121212121213,0.03333333333333333,0,0.225700128211179
61,0.631578947368421,0.10434782608695652,0.1791044776119403,0.04938271604938271,0.026337448559670778,0.03386243386243386,0,0.1980731193754448
62,0.8,0.12698412698412698,0.2191780821917808,0.11358024691358024,0.02839506172839506,0.043625936455837296,0,0.20066416210442847
63,0.7368421052631579,0.1,0.1761006289308176,0.0898148148148148,0.023082199008124932,0.03453453453453453,0,0.22680995947917038
64,0.696969696969697,0.16428571428571428,0.26589595375722547,0.06690917107583774,0.044661868346078874,0.05195473251028807,0,0.24426546562896914
65,0.68,0.24817518248175183,0.36363636363636365,0.10730108098529152,0.06576448243114909,0.0702303143479614,0,0.22148578650654524
66,0.6415094339622641,0.21794871794871795,0.3253588516746411,0.06841563786008231,0.056385820518374125,0.06094374744363476,0,0.2621447595281031
67,0.5774647887323944,0.25949367088607594,0.35807860262008734,0.06313044979711646,0.06844919786096257,0.06489135259005643,0,0.2553002542531935
68,0.532258064516129,0.264,0.35294117647058826,0.0978683267308055,0.07704446300937529,0.07063048788538985,0,0.2100939527434615
69,0.7755102040816326,0.2602739726027397,0.38974358974358975,0.1123619233268356,0.05962953370360778,0.06998305495037521,0,0.2186170667581176
70,0.7045454545454546,0.21678321678321677,0.3315508021390374,0.0772005772005772,0.05721340388007055,0.06542834627941012,0,0.2335167031099609
71,0.9411764705882353,0.12403100775193798,0.2191780821917808,0.18181818181818182,0.03228432548607987,0.05179434591199296,0,0.20457898293535592
72,0.7647058823529411,0.0962962962962963,0.17105263157894735,0.14991181657848324,0.03141901671313436,0.05009273954801191,0,0.23628317697096513
73,0.8333333333333334,0.13513513513513514,0.23255813953488372,0.12148962148962149,0.03732944790819554,0.05538720538720538,0,0.24027392243619924
74,0.6785714285714286,0.14615384615384616,0.24050632911392406,0.12314023425134535,0.056651167762278874,0.07013521457965902,0,0.2282790254568681
75,0.7435897435897436,0.20422535211267606,0.32044198895027626,0.1631393298059965,0.09248236331569665,0.10308641975308643,0,0.22418803343309718
76,0.5714285714285714,0.18181818181818182,0.27586206896551724,0.1510721247563353,0.0866549088771311,0.09724596391263056,0,0.1993098179335779
77,0.7291666666666666,0.22875816993464052,0.3482587064676617,0.09122717187233315,0.057065217391304345,0.06200075673759883,0,0.24408503299281606
78,0.5925925925925926,0.2318840579710145,0.3333333333333333,0.08110799875505757,0.05646148847903234,0.05636465090325731,0,0.2309252191850417
79,0.5476190476190477,0.20175438596491227,0.2948717948717949,0.05605398359021547,0.05526161081716637,0.0538650148406246,0,0.19550138794907623
80,0.8275862068965517,0.17518248175182483,0.2891566265060241,0.0821150097465887,0.04348457579489123,0.05331673410104783,0,0.22121040595324962
81,0.8125,0.10743801652892562,0.18978102189781024,0.13148148148148148,0.02913727219282775,0.04291140957807624,0,0.2110473528311655
82,0.6111111111111112,0.08208955223880597,0.14473684210526316,0.08086419753086421,0.025426219870664315,0.034677862748038184,0,0.23501828563517832
83,1.0,0.19047619047619047,0.32,0.1111111111111111,0.04567901234567901,0.06437389770723104,0,0.20140342492669108
84,0.8125,0.09090909090909091,0.16352201257861634,0.09656084656084657,0.022685185185185187,0.03470709271362866,1,0.23237551085807462
85,0.8611111111111112,0.20666666666666667,0.33333333333333337,0.15466759094210072,0.07202594299368492,0.09718660968660968,1,0.22048087563625574
86,0.6296296296296297,0.2857142857142857,0.39306358381502887,0.14864657618280808,0.09683201788464946,0.10225127087872186,1,0.19652105883467666
87,0.5172413793103449,0.11811023622047244,0.19230769230769232,0.07319223985890654,0.03536115300821183,0.041154499151103564,1,0.22135304538792527
88,0.5405405405405406,0.1694915254237288,0.25806451612903225,0.0640432098765432,0.05458089668615984,0.05873015873015874,1,0.20851757710558858
89,0.7714285714285715,0.20930232558139536,0.32926829268292684,0.09793447293447294,0.04265232974910394,0.05865181229122998,1,0.19001172002263886
90,0.7435897435897436,0.20863309352517986,0.3258426966292135,0.1902116402116402,0.07713056732664575,0.09631834215167548,1,0.2030090057333159
91,0.7272727272727273,0.17266187050359713,0.27906976744186046,0.09730639730639731,0.04803591470258137,0.06279522946189614,1,0.21113240582456938
92,0.9565217391304348,0.16793893129770993,0.2857142857142857,0.10774410774410775,0.04705075445816186,0.06507890378858121,1,0.1918355979642146
93,0.8461538461538461,0.2426470588235294,0.37714285714285717,0.1373759380295328,0.0628101116990006,0.07849454241403106,1,0.20211021748227703
94,0.6530612244897959,0.23357664233576642,0.3440860215053763,0.08501683501683502,0.05527065527065527,0.0601763668430335,1,0.21504445631396565
95,0.5454545454545454,0.20168067226890757,0.294478527607362,0.09924242424242424,0.060802469135802464,0.06462260789368883,1,0.19249343508849154
96,0.6981132075471698,0.25170068027210885,0.37,0.09086819613135402,0.06318742985409652,0.07161473642955125,1,0.22847519689454002
97,0.6829268292682927,0.25,0.36601307189542487,0.10597572362278244,0.07153880070546738,0.07601836472367111,1,0.1721966814333673
98,0.7413793103448276,0.3028169014084507,0.43,0.17443593018305664,0.09276032609365943,0.1061527978194645,1,0.2134584628554249
99,0.7307692307692307,0.29457364341085274,0.419889502762431,0.18244170096021947,0.07189404156724419,0.08706738355861164,1,0.19234317716580307
100,0.5384615384615384,0.12962962962962962,0.208955223880597,0.09259259259259259,0.044444444444444446,0.05636277302943969,1,0.17792276793357287
101,0.7,0.15555555555555556,0.2545454545454545,0.06815843621399177,0.03765432098765432,0.04821504591619535,1,0.21541146037440737
102,0.6904761904761905,0.19863013698630136,0.3085106382978723,0.0957010582010582,0.06320028011204482,0.0748801952505656,1,0.22692810582906928
103,0.75,0.2706766917293233,0.39779005524861877,0.1730184290570764,0.09668232094702683,0.11063479522863276,1,0.2030390046715337
104,0.6666666666666666,0.2695035460992908,0.3838383838383838,0.12506172839506172,0.07959339231269055,0.08963520930939478,1,0.21677229682948468
105,0.6727272727272727,0.2890625,0.40437158469945356,0.11394569775341437,0.07613168724279837,0.08284431617764951,1,0.20289334403173007
106,0.5,0.1794871794871795,0.2641509433962264,0.12936972059779078,0.06735202203038461,0.06790123456790123,1,0.20365624648439132
107,0.7045454545454546,0.23484848484848486,0.3522727272727273,0.195077064642282,0.08202686139600035,0.10389584442880376,1,0.21675747895005582
108,0.8636363636363636,0.24516129032258063,0.38190954773869346,0.15,0.0737156113301374,0.09360688464919631,1,0.21993762075576348
109,0.6470588235294118,0.09090909090909091,0.15942028985507248,0.12962962962962962,0.06950130479542245,0.08462157809983897,1,0.2135753974871247
110,0.6428571428571429,0.13740458015267176,0.22641509433962267,0.10361552028218694,0.0455026455026455,0.05962519688009884,1,0.22205324570550014
111,0.6857142857142857,0.147239263803681,0.24242424242424243,0.13189300411522634,0.04576637471374313,0.06719829877724616,1,0.2557942505789586
112,0.8444444444444444,0.2620689655172414,0.4000000000000001,0.175364758698092,0.07564534231200898,0.10068456559684628,1,0.21760593901211894
113,0.7090909090909091,0.2653061224489796,0.3861386138613862,0.12477954144620809,0.09586688137412774,0.09580355891831302,1,0.21332324459426155
114,0.7288135593220338,0.2986111111111111,0.4236453201970444,0.1925154320987654,0.08589973812196033,0.09983934194460511,1,0.2193040172591005
115,0.5066666666666667,0.296875,0.37438423645320196,0.19463663908108353,0.1368767035433702,0.12069573678769083,1,0.22385084961546198
116,0.6,0.2727272727272727,0.37499999999999994,0.12267986377181778,0.08935102660592857,0.08923636794785254,1,0.19185003975937073
117,0.6842105263157895,0.23636363636363636,0.35135135135135137,0.12657569850552305,0.06949199432859564,0.07857430079652303,1,0.1757888997490818
118,0.5769230769230769,0.12,0.1986754966887417,0.0701058201058201,0.035581377686640846,0.04612794612794612,1,0.2102634197162827
119,0.8947368421052632,0.12318840579710146,0.21656050955414013,0.1452991452991453,0.03648869648869649,0.054982226808852196,1,0.23757886088728244
120,0.8148148148148148,0.16058394160583941,0.26829268292682923,0.145679012345679,0.04989711934156378,0.06902356902356903,1,0.21250623773730196
121,0.6956521739130435,0.128,0.21621621621621623,0.11049382716049383,0.03955535205535205,0.05151961230392602,1,0.20214519086445507
122,0.725,0.23770491803278687,0.35802469135802467,0.12007642563198119,0.07568944006852503,0.08319688109161792,1,0.18457124596590407
123,0.7567567567567568,0.2153846153846154,0.33532934131736525,0.11584362139917695,0.06438746438746439,0.08216561035188485,1,0.20045850561985273
124,0.625,0.21428571428571427,0.3191489361702127,0.12271841219209641,0.06606492075599626,0.07630186577554998,1,0.21895075321840915
125,0.5277777777777778,0.2733812949640288,0.3601895734597157,0.11062610229276897,0.08281101614434948,0.08401640930376562,1,0.23427121153700253
126,0.6111111111111112,0.24812030075187969,0.3529411764705882,0.12301587301587302,0.07763598452004249,0.08559807097818793,1,0.20670962663349013
127,0.6071428571428571,0.2786885245901639,0.3820224719101123,0.17716049382716048,0.10520282186948852,0.11876389720816966,1,0.19734320244227416
128,0.7142857142857143,0.3146853146853147,0.4368932038834951,0.1583064949006978,0.10307850585628364,0.11083851403400274,1,0.21264503904813536
129,0.8235294117647058,0.19047619047619047,0.3093922651933701,0.1507122507122507,0.07285420340975896,0.0962763839107925,1,0.22427560830530727
130,0.6944444444444444,0.23148148148148148,0.3472222222222222,0.15925925925925924,0.09905960920453673,0.10886644219977554,1,0.17427269303633983
131,0.625,0.18018018018018017,0.2797202797202797,0.1411443494776828,0.05715020576131687,0.07934032612395185,1,0.16786460296473743
132,0.7916666666666666,0.1557377049180328,0.26027397260273977,0.1940329218106996,0.05333092833092833,0.07836068789052132,1,0.19568613845375757
133,0.52,0.10077519379844961,0.16883116883116883,0.1028138528138528,0.03127402432957988,0.043635589612601104,1,0.21380752615426415
134,0.6,0.1875,0.2857142857142857,0.09396825396825396,0.045093107164045375,0.05333106238903341,1,0.20450616392062565
135,0.6382978723404256,0.2112676056338028,0.3174603174603175,0.14150047483380815,0.062295836208879685,0.07031545761704493,1,0.21556066952185007
136,0.7021276595744681,0.22448979591836735,0.34020618556701027,0.18220668220668224,0.07349101988914436,0.09019007413031689,1,0.2194430380934194
137,0.6538461538461539,0.24817518248175183,0.35978835978835977,0.11952069716775598,0.07745239509945392,0.08695022449276672,1,0.2105762321890608
138,0.6730769230769231,0.2755905511811024,0.3910614525139665,0.07313557901793195,0.06293612453032743,0.06595551133366259,1,0.20121287226164583
139,0.6521739130434783,0.2459016393442623,0.3571428571428571,0.12268518518518519,0.07020792722547109,0.0778539361872695,1,0.19728759637617357
140,0.6666666666666666,0.26573426573426573,0.38,0.08308411931600336,0.06769994632313472,0.06734831979930019,1,0.2096916483436964
141,0.6923076923076923,0.13953488372093023,0.23225806451612901,0.14866255144032922,0.06671415004748338,0.0892977392977393,1,0.21792984827596504
142,0.6818181818181818,0.19607843137254902,0.3045685279187817,0.08758169934640521,0.05343559047262752,0.06569664902998237,1,0.23119548144368418
143,0.71875,0.18699186991869918,0.2967741935483871,0.23007856341189672,0.10013686386235407,0.12944338717285578,1,0.19010986730767143
144,0.6585365853658537,0.23275862068965517,0.3439490445859873,0.14351851851851852,0.08021835214817671,0.09153973598418043,1,0.1871093585053652
145,0.5,0.15702479338842976,0.2389937106918239,0.07936507936507936,0.056530214424951264,0.06423206423206423,1,0.2215153948101355
146,0.7096774193548387,0.15492957746478872,0.2543352601156069,0.15628507295173963,0.07209434498437056,0.09347442680776014,1,0.23292368704893554
147,0.6222222222222222,0.19310344827586207,0.2947368421052632,0.1707818930041152,0.06916967343224803,0.09078087375300996,1,0.22569133748947967
148,0.8,0.27906976744186046,0.4137931034482758,0.18262786596119926,0.11141122252233364,0.1352014294996751,1,0.20258746819155293
149,0.6666666666666666,0.2014388489208633,0.3093922651933702,0.13462669018224574,0.09320987654320988,0.10374702187567685,1,0.21275953453939297
150,0.775,0.2421875,0.3690476190476191,0.19686948853615518,0.10052910052910054,0.12319751579010839,1,0.18549094132042637
151,0.8285714285714286,0.21641791044776118,0.3431952662721894,0.1597191963205035,0.07372019537407432,0.09545159194282002,1,0.20836939903362905
152,0.8070175438596491,0.3150684931506849,0.45320197044334976,0.22530864197530864,0.10396825396825397,0.13062884119794688,1,0.21244241342240852
153,0.6470588235294118,0.17054263565891473,0.26993865030674846,0.09300411522633745,0.058994708994708996,0.07051606471896327,1,0.21695805475515206
154,0.6304347826086957,0.2457627118644068,0.3536585365853659,0.1322287199480182,0.10033571583279187,0.110355531408163,1,0.18388012753075664
155,0.7692307692307693,0.22727272727272727,0.3508771929824561,0.14761904761904762,0.06744871437853893,0.09080018440776658,1,0.1892369033570041
156,0.6041666666666666,0.232,0.3352601156069364,0.08160974827641494,0.06168091168091167,0.06978515311848645,1,0.1992258316054995
157,0.6428571428571429,0.19708029197080293,0.3016759776536313,0.13580246913580246,0.07760957577891217,0.08745986523764301,1,0.2209722236966485
158,0.6046511627906976,0.21666666666666667,0.3190184049079755,0.10596291298045683,0.05788299725348229,0.07078052093531971,1,0.20533754895209785
159,0.6923076923076923,0.2589928057553957,0.3769633507853403,0.07473251028806584,0.058888888888888886,0.06460864805692391,1,0.19806158572893018
160,0.6122448979591837,0.2054794520547945,0.3076923076923077,0.10146335146335145,0.06568933366318987,0.07369232389280506,1,0.23446519259937146
161,0.631578947368421,0.2482758620689655,0.3564356435643564,0.12273057371096587,0.08438964811513833,0.09257586891685818,1,0.23473213632991927
162,0.5344827586206896,0.2672413793103448,0.3563218390804597,0.1288065843621399,0.101640038731542,0.10211640211640212,1,0.19683635976583252
163,0.7291666666666666,0.23178807947019867,0.35175879396984927,0.14797178130511465,0.07720505710701789,0.09378681513757767,1,0.22590039744106952
164,0.7272727272727273,0.34782608695652173,0.4705882352941176,0.1395961413505273,0.11409465020576132,0.11534307399940476,1,0.2025821834396522
165,0.6415094339622641,0.2595419847328244,0.3695652173913043,0.13497942386831274,0.09122221279084025,0.10315490402946675,1,0.205406557890096
166,0.6739130434782609,0.22794117647058823,0.34065934065934067,0.1822434875066454,0.07663874191651969,0.09964521435891695,1,0.21043638742246268
167,0.7222222222222222,0.3170731707317073,0.44067796610169496,0.1419753086419753,0.09567901234567901,0.10574261129816685,1,0.19113524253523823
168,0.723404255319149,0.2857142857142857,0.40963855421686746,0.10113035113035113,0.07695473251028806,0.08387130993513973,2,0.179774880251996
169,0.7878787878787878,0.18309859154929578,0.29714285714285715,0.1935185185185185,0.06712627852978731,0.08728806389625102,2,0.213010639040878
170,0.6857142857142857,0.17518248175182483,0.27906976744186046,0.16666666666666666,0.06607680818207133,0.08969151119688755,2,0.21250118239198718
171,0.6888888888888889,0.2421875,0.3583815028901734,0.12952069716775597,0.06975308641975309,0.08653185464779668,2,0.1870421196906029
172,0.6341463414634146,0.208,0.3132530120481928,0.17362514029180695,0.09050923086010805,0.11401762725292137,2,0.19156645721550825
173,0.7796610169491526,0.31724137931034485,0.45098039215686275,0.1948005698005698,0.08852885797330241,0.10338602174350967,2,0.19791235266476037
174,0.631578947368421,0.19672131147540983,0.3,0.1896877269426289,0.08845725424672794,0.09923681257014591,2,0.18492802931764526
175,0.7592592592592593,0.2887323943661972,0.4183673469387755,0.1587493290391841,0.08254913810469365,0.10074713646142218,2,0.19016235834924006
176,0.8717948717948718,0.25757575757575757,0.39766081871345027,0.16600529100529102,0.0775132275132275,0.09537150092705647,2,0.18696898551620647
177,0.75,0.25,0.375,0.16261022927689592,0.08906921570320263,0.11444248481285518,2,0.17873263892052482
178,0.75,0.2532467532467532,0.37864077669902907,0.12534973053548906,0.06946869488536155,0.08635585205633516,2,0.2078293020419686
179,0.7959183673469388,0.319672131147541,0.45614035087719296,0.15030864197530866,0.0911502494039399,0.11023089997098205,2,0.17764569636798558
180,0.7288135593220338,0.30935251798561153,0.43434343434343436,0.20259259259259257,0.08738977072310405,0.10888617555284223,2,0.19652707168434178
181,0.6818181818181818,0.3409090909090909,0.45454545454545453,0.1664021164021164,0.11843529277739805,0.13128386489731028,2,0.19024774380616302
182,0.7439024390243902,0.4236111111111111,0.5398230088495576,0.17878889447516896,0.1245230078563412,0.13406159013030317,2,0.1938247540184326
183,0.6470588235294118,0.24812030075187969,0.358695652173913,0.1406926406926407,0.10706752636577198,0.1096904714217005,2,0.19984644390529044
184,0.6274509803921569,0.25,0.3575418994413408,0.21639409972743304,0.11625910098132321,0.1347897427819455,2,0.20555822498470888
185,0.8043478260869565,0.3425925925925926,0.4805194805194805,0.21476054809388143,0.1334354404529843,0.16003086419753088,2,0.1564113954798714
186,0.75,0.34285714285714286,0.47058823529411753,0.21700083542188806,0.12671536282647392,0.14540869845880738,2,0.19654107158262565
187,0.7391304347826086,0.26153846153846155,0.38636363636363635,0.14750146972369194,0.09503968253968254,0.11262108262108263,2,0.19158695565106465
188,0.6037735849056604,0.24060150375939848,0.34408602150537637,0.191421568627451,0.10927076144467449,0.13325316658649994,2,0.1958322196389252
189,0.5873015873015873,0.2890625,0.387434554973822,0.1691885538712125,0.09464686548019881,0.10159853142309283,2,0.20093672802307544
190,0.6623376623376623,0.38636363636363635,0.48803827751196177,0.1883341867212835,0.13317166372721928,0.13972630563967664,2,0.19052793678898927
191,0.6610169491525424,0.319672131147541,0.430939226519337,0.1251740462266778,0.0797723826963593,0.08595972595972595,2,0.1724004451245048
192,0.7555555555555555,0.25,0.3756906077348066,0.16074074074074074,0.07181183014516347,0.08542915931804822,2,0.19120500873938717
193,0.6458333333333334,0.248,0.3583815028901734,0.14971509971509972,0.08116176383720243,0.09480187756049824,2,0.19056100886989316
194,0.625,0.13986013986013987,0.2285714285714286,0.1347442680776014,0.0486433319766653,0.06767142322697878,2,0.24214685211545187
195,0.8571428571428571,0.26666666666666666,0.4067796610169491,0.28560405643738973,0.15042735042735042,0.18946910025341396,2,0.18983819478196864
196,0.8,0.32,0.45714285714285713,0.16588477366255144,0.08286085584331199,0.10331976665309998,2,0.16215936583387847
197,0.6739130434782609,0.2198581560283688,0.3315508021390374,0.11587301587301588,0.07898428731762065,0.08955605034036405,2,0.2043180750913951
198,0.62,0.23846153846153847,0.34444444444444444,0.20370370370370375,0.11243962881389782,0.1345421535617614,2,0.19572594694401502
199,0.7142857142857143,0.32142857142857145,0.4433497536945813,0.19200922534255868,0.10718437940660162,0.12643933790887196,2,0.19562619705770418
200,0.6756756756756757,0.3448275862068966,0.4566210045662101,0.23207337929560154,0.16320879398458257,0.1825118107891195,2,0.20501805764123396
201,0.7384615384615385,0.39669421487603307,0.5161290322580645,0.2083333333333333,0.13805297824905668,0.15633911504150408,2,0.17066537182989436
202,0.5915492957746479,0.3181818181818182,0.4137931034482758,0.22722832722832725,0.13626300761850632,0.16341431437705506,2,0.21034260846571012
203,0.7358490566037735,0.26174496644295303,0.3861386138613861,0.26398874364560637,0.11628852003248137,0.14053035460577304,2,0.20164820424453267
204,0.7017543859649122,0.3252032520325203,0.4444444444444444,0.22325967424006643,0.10499762583095917,0.12323232323232323,2,0.1744239254214301
205,0.6078431372549019,0.2540983606557377,0.35838150289017334,0.15416666666666665,0.07881393298059966,0.08826940939009903,2,0.20526326660678446
206,0.7230769230769231,0.29375,0.4177777777777778,0.1590560539835902,0.1019472226368778,0.11433507185141173,2,0.21027909765919553
207,0.6875,0.23076923076923078,0.3455497382198953,0.17921983608258116,0.0877694881371352,0.10668409158975196,2,0.20580709284233561
208,0.8205128205128205,0.21052631578947367,0.33507853403141363,0.15718294051627382,0.07165920499253832,0.09272372583980538,2,0.20871665773076517
209,0.6444444444444445,0.2543859649122807,0.3647798742138365,0.1486625514403292,0.10153529597974043,0.1129619493604168,2,0.18065831330081814
210,0.7450980392156863,0.2714285714285714,0.3979057591623037,0.13557800224466893,0.0885022385022385,0.10029164430130615,2,0.1962470683526653
211,0.7346938775510204,0.2926829268292683,0.4186046511627907,0.22915931804820694,0.15138074888074887,0.16276273253017437,2,0.1773927090632314
212,0.803921568627451,0.2971014492753623,0.43386243386243384,0.23291446208112876,0.11479610924055368,0.14435404627183962,2,0.19269096404820346
